sample	chrom	loc.start	loc.end	num.mark	seg.mean	copy	ivg.copy
M093	6	28750000	33250000	43	0.751	3	1
M093	6	33350000	170550000	1306	-0.066591041	2	0
M093	7	50000	159250000	1469	0.01432192	2	0
M093	8	350000	145050000	1360	-0.004483529	2	0
M093	9	250000	138050000	1053	-0.021568566	2	0
M093	10	50000	133650000	1247	0.014042903	2	0
M093	11	250000	108450000	997	-0.041083651	2	0
M093	11	108550000	114350000	58	-0.5296	1	-1
M093	11	114450000	115350000	10	-0.1382	2	0
M093	11	115450000	117050000	17	-0.5158	1	-1
M093	11	117150000	134950000	178	0.0033	2	0
M093	12	150000	133150000	1255	0.00237753	2	0
M093	13	18250000	114150000	929	0.056733046	2	0
M093	14	19750000	25550000	57	-0.043	2	0
M093	14	25650000	26050000	5	-0.661	1	-1
M093	14	26150000	106150000	781	0.005576825	2	0
M093	14	106250000	106850000	7	0.7489	3	1
M093	15	17050000	101850000	762	0.0219	2	0
M093	16	150000	90050000	713	-0.111343198	2	0
M093	17	150000	21550000	203	0.0127	2	0
M093	17	21650000	22150000	5	1.1812	4	2
M093	17	22350000	83150000	538	0.0164	2	0
M093	18	250000	80250000	720	0.041662778	2	0
M093	19	350000	19650000	189	-0.1334	2	0
M093	19	19750000	22450000	19	1.0831	4	2
M093	19	22550000	58550000	298	-0.001289933	2	0
M093	20	150000	28750000	255	-0.024458824	2	0
M093	20	29250000	30850000	13	0.9182	4	2
M093	20	30950000	64150000	325	-0.026140923	2	0
M093	21	7950000	10550000	8	0.8177	3	1
M093	21	13250000	46550000	311	0.035357556	2	0
M093	22	10750000	50750000	327	-0.021450459	2	0
M093	23	250000	2750000	23	0.4042	3	1
M093	23	2850000	155950000	1397	-0.147079098	2	0
M093	24	2850000	26550000	118	-4.9029	0	-2
M095	1	950000	248850000	2135	-0.0035	2	0
M095	2	150000	242050000	2256	0.097884176	2	0
M095	3	50000	140550000	1342	-0.048564978	2	0
M095	3	140650000	152550000	117	0.4847	3	1
M095	3	152650000	167150000	143	0.0741	2	0
M095	3	167250000	198050000	301	0.429	3	1
M095	4	150000	161650000	1537	0.0032	2	0
M095	4	161750000	162850000	11	-0.6197	1	-1
M095	4	162950000	180850000	179	0.0061	2	0
M095	4	180950000	189950000	90	-0.6224	1	-1
M095	5	150000	181250000	1704	-0.034336209	2	0
M095	6	250000	33450000	318	0.458734906	3	1
M095	6	33550000	75250000	375	0.141890933	2	0
M095	6	75350000	170550000	929	-0.5848	1	-1
M095	7	50000	64950000	573	0.39502356	3	1
M095	7	65050000	156850000	874	0.3762	2	0
M095	7	156950000	157650000	8	-0.6407	1	-1
M095	7	157750000	159250000	14	0.5953	3	1
M095	8	350000	145050000	1360	-0.037	2	0
M095	9	250000	22650000	216	-0.1794	2	0
M095	9	22750000	65450000	161	-0.65975528	1	-1
M095	9	68450000	138050000	676	0.121511538	2	0
M095	10	50000	133650000	1247	-0.0646	2	0
M095	11	250000	98250000	897	-0.0776	2	0
M095	11	98350000	114650000	161	-0.842872671	1	-1
M095	11	114750000	134950000	202	-0.066	2	0
M095	12	150000	133150000	1255	0.3807	3	1
M095	13	18250000	42050000	228	0.0325	2	0
M095	13	42150000	43650000	16	-0.6793	1	-1
M095	13	43750000	45650000	20	-0.1066	2	0
M095	13	45750000	53850000	79	-0.6519	1	-1
M095	13	53950000	57450000	35	0.1843	2	0
M095	13	57550000	83050000	251	-0.5786	1	-1
M095	13	83150000	92450000	92	-0.0047	2	0
M095	13	92550000	114150000	208	-0.7392	1	-1
M095	14	19750000	58950000	383	-0.0599	2	0
M095	14	59050000	88550000	293	-0.6494	1	-1
M095	14	88650000	106150000	167	-0.0321	2	0
M095	14	106250000	106850000	7	0.6073	3	1
M095	15	17050000	22250000	5	0.826	3	1
M095	15	22750000	101850000	757	-0.0768	2	0
M095	16	150000	90050000	713	-0.134246003	2	0
M095	17	150000	21550000	203	-0.093558128	2	0
M095	17	21650000	26850000	10	0.5768	3	1
M095	17	27050000	83150000	533	-0.0589	2	0
M095	18	250000	80250000	720	-0.0484	2	0
M095	19	350000	15450000	147	-0.1015	2	0
M095	19	15550000	16050000	6	0.6868	3	1
M095	19	16150000	19650000	36	-0.1319	2	0
M095	19	19750000	22450000	19	1.3091	4	2
M095	19	22550000	58550000	298	-0.0471	2	0
M095	20	150000	26150000	254	-0.243	2	0
M095	20	28750000	30950000	15	0.7841	3	1
M095	20	31350000	64150000	324	-0.091	2	0
M095	21	7950000	46550000	319	-0.0303	2	0
M095	22	10750000	50750000	327	-0.0951	2	0
M095	23	250000	2750000	23	0.2082	2	0
M095	23	2850000	155950000	1397	-1.07397015	1	-1
M095	24	2850000	26550000	118	-1.1702	1	-1
M096	1	950000	248850000	2135	-0.02263541	2	0
M096	2	150000	242050000	2256	0.05554539	2	0
M096	3	50000	198050000	1903	0.01876805	2	0
M096	4	150000	1450000	12	0.5379	3	1
M096	4	1550000	189950000	1805	0.049520609	2	0
M096	5	150000	140650000	1314	0.0295	2	0
M096	5	140750000	141450000	8	0.8211	3	1
M096	5	141550000	181250000	382	-0.0462	2	0
M096	6	250000	550000	4	0.875	4	2
M096	6	650000	28650000	269	0.0416	2	0
M096	6	28750000	33450000	45	0.6278	3	1
M096	6	33550000	65350000	282	-0.036629787	2	0
M096	6	65450000	67350000	19	0.4147	3	1
M096	6	67450000	74650000	68	-0.233	2	0
M096	6	74750000	76050000	14	0.4682	3	1
M096	6	76150000	170550000	921	-0.23204202	2	0
M096	7	50000	64150000	570	0.250708772	2	0
M096	7	64750000	65350000	6	0.7921	3	1
M096	7	65750000	154450000	847	-0.006908855	2	0
M096	7	154550000	159250000	46	0.3936	3	1
M096	8	350000	1850000	16	0.3834	3	1
M096	8	1950000	145050000	1344	0.004466741	2	0
M096	9	250000	138050000	1053	-0.043168946	2	0
M096	10	50000	38350000	372	0.010543817	2	0
M096	10	38950000	43250000	16	0.4789	3	1
M096	10	43350000	133650000	859	-0.014757276	2	0
M096	11	250000	50250000	485	-0.027154845	2	0
M096	11	54650000	55650000	5	-0.7866	1	-1
M096	11	55750000	88750000	316	0.0069	2	0
M096	11	88850000	89750000	10	-0.5931	1	-1
M096	11	90150000	134950000	444	-0.159837838	2	0
M096	12	150000	133150000	1255	-0.035076574	2	0
M096	13	18250000	19150000	6	0.5389	3	1
M096	13	19250000	112350000	907	0.0065	2	0
M096	13	112450000	114150000	16	0.5206	3	1
M096	14	19750000	106150000	843	-0.0236121	2	0
M096	14	106250000	106850000	7	0.5031	3	1
M096	15	17050000	101850000	762	-0.045	2	0
M096	16	150000	33650000	284	-0.1847	2	0
M096	16	33850000	36150000	6	1.1921	4	2
M096	16	46550000	90050000	423	-0.0667	2	0
M096	17	150000	21550000	203	-0.0778	2	0
M096	17	21650000	26850000	10	0.8857	4	2
M096	17	27050000	83150000	533	-0.0663	2	0
M096	18	250000	80250000	720	-0.020120556	2	0
M096	19	350000	15550000	148	-0.1562	2	0
M096	19	15650000	16050000	5	0.6418	3	1
M096	19	16150000	19650000	36	-0.2471	2	0
M096	19	19750000	22450000	19	1.0327	4	2
M096	19	22550000	58550000	298	-0.016545973	2	0
M096	20	150000	28750000	255	-0.067344706	2	0
M096	20	29250000	30950000	14	0.8081	3	1
M096	20	31350000	39750000	85	-0.105	2	0
M096	20	39850000	40550000	8	-0.5731	1	-1
M096	20	40650000	64150000	231	-0.055858442	2	0
M096	21	7950000	10550000	8	0.9812	4	2
M096	21	13250000	44250000	290	-0.0466	2	0
M096	21	44450000	46550000	21	0.4096	3	1
M096	22	10750000	50750000	327	-0.075623242	2	0
M096	23	250000	2750000	23	-0.039	2	0
M096	23	2850000	155950000	1397	-1.088378454	1	-1
M096	24	2850000	26550000	118	-2.1452	1	-1
M098	1	950000	248850000	2135	0.015045902	2	0
M098	2	150000	242050000	2256	0.020672074	2	0
M098	3	50000	122950000	1172	0.021867833	2	0
M098	3	123150000	198050000	731	0.5668	3	1
M098	4	150000	189950000	1817	0.0086	2	0
M098	5	150000	181250000	1704	0.005	2	0
M098	6	250000	28750000	274	0.021891971	2	0
M098	6	28850000	33450000	44	0.3886	3	1
M098	6	33550000	170550000	1304	0.0195	2	0
M098	7	50000	159250000	1469	-0.023801157	2	0
M098	8	350000	145050000	1360	-0.0061	2	0
M098	9	250000	138050000	1053	-0.043	2	0
M098	10	50000	133650000	1247	-0.0352	2	0
M098	11	250000	134950000	1260	-0.0369	2	0
M098	12	150000	133150000	1255	-0.0453	2	0
M098	13	18250000	104950000	842	-0.0348	2	0
M098	13	105050000	114150000	87	-0.7723	1	-1
M098	14	19750000	106150000	843	-0.0552	2	0
M098	14	106250000	106850000	7	0.7092	3	1
M098	15	17050000	22250000	5	0.9377	4	2
M098	15	22750000	101850000	757	-0.092141347	2	0
M098	16	150000	90050000	713	-0.1022	2	0
M098	17	150000	18150000	178	-0.0449	2	0
M098	17	18250000	19250000	7	-0.8044	1	-1
M098	17	19350000	83150000	561	-0.0506	2	0
M098	18	250000	80250000	720	-0.0584	2	0
M098	19	350000	19650000	189	-0.1403	2	0
M098	19	19750000	21350000	16	0.8816	4	2
M098	19	21650000	51650000	236	-0.0799	2	0
M098	19	51950000	53450000	16	0.4281	3	1
M098	19	53550000	58550000	49	-0.0675	2	0
M098	20	150000	28750000	255	-0.0365	2	0
M098	20	29250000	30950000	14	0.5909	3	1
M098	20	31350000	64150000	324	-0.0792	2	0
M098	21	7950000	10550000	8	0.8537	4	2
M098	21	13250000	46550000	311	-0.0836	2	0
M098	22	10750000	50750000	327	-0.0508	2	0
M098	23	250000	2750000	23	0.0328	2	0
M098	23	2850000	145350000	1292	-1.0519	1	-1
M098	23	145450000	155950000	105	-0.2049	2	0
M098	24	2850000	26550000	118	-1.187	1	-1
M099	1	950000	248850000	2135	-0.0087	2	0
M099	2	150000	242050000	2256	0.010615647	2	0
M099	3	50000	750000	8	-0.5856	1	-1
M099	3	850000	69750000	675	-0.024	2	0
M099	3	69850000	73650000	39	-0.6118	1	-1
M099	3	73750000	179250000	999	-0.007884384	2	0
M099	3	179350000	180450000	10	-0.8816	1	-1
M099	3	180550000	198050000	172	-0.0257	2	0
M099	4	150000	850000	6	0.2267	2	0
M099	4	950000	1950000	11	0.8958	4	2
M099	4	2050000	189950000	1800	0.029531778	2	0
M099	5	150000	181250000	1704	-0.0138	2	0
M099	6	250000	28750000	274	0.0578	2	0
M099	6	28850000	33450000	44	0.5267	3	1
M099	6	33550000	170550000	1304	0.004160123	2	0
M099	7	50000	64150000	570	0.3096	2	0
M099	7	64750000	65350000	6	1.2039	4	2
M099	7	65750000	159250000	893	-0.052845465	2	0
M099	8	350000	145050000	1360	0.003	2	0
M099	9	250000	21250000	202	-0.0419	2	0
M099	9	21350000	28550000	71	-0.7047	1	-1
M099	9	28650000	99350000	406	-0.32184335	2	0
M099	9	99450000	104050000	46	-0.5684	1	-1
M099	9	104150000	138050000	328	0.0202	2	0
M099	10	50000	133650000	1247	-0.018874659	2	0
M099	11	250000	88650000	805	-0.031138012	2	0
M099	11	88750000	115750000	264	-0.5365	1	-1
M099	11	115850000	134950000	191	0.0112	2	0
M099	12	150000	133150000	1255	-0.022939044	2	0
M099	13	18250000	49750000	304	-0.115498026	2	0
M099	13	49850000	59050000	90	-0.5221	1	-1
M099	13	59150000	114150000	535	-0.018209907	2	0
M099	14	19750000	21550000	19	0.1777	2	0
M099	14	21650000	23150000	15	-0.6382	1	-1
M099	14	23250000	61050000	369	0.040211924	2	0
M099	14	61150000	61450000	4	-0.8733	1	-1
M099	14	61550000	105950000	434	-0.0126	2	0
M099	14	106050000	106850000	9	0.8488	4	2
M099	15	17050000	101850000	762	0.024789239	2	0
M099	16	150000	90050000	713	-0.1275	2	0
M099	17	150000	2550000	25	-0.5682	1	-1
M099	17	2650000	83150000	721	0.12445534	2	0
M099	18	250000	80250000	720	-0.0237	2	0
M099	19	350000	15450000	147	-0.2103	2	0
M099	19	15550000	16050000	6	0.971	4	2
M099	19	16150000	19650000	36	-0.2382	2	0
M099	19	19750000	22450000	19	1.5105	4	2
M099	19	22550000	42550000	147	0.050813605	2	0
M099	19	42650000	43050000	5	0.8263	3	1
M099	19	43150000	50150000	66	0.152527273	2	0
M099	19	50250000	58550000	80	0.3832	3	1
M099	20	150000	30150000	263	-0.0487	2	0
M099	20	30350000	30950000	6	0.9471	4	2
M099	20	31350000	64150000	324	-0.0741	2	0
M099	21	7950000	10550000	8	0.5959	3	1
M099	21	13250000	46550000	311	0.0061	2	0
M099	22	10750000	21950000	46	-0.1316	2	0
M099	22	22050000	22850000	7	0.8708	4	2
M099	22	22950000	50750000	274	-0.04904562	2	0
M099	23	250000	2750000	23	0.1851	2	0
M099	23	2850000	155950000	1397	-1.058473085	1	-1
M099	24	2850000	26550000	118	-1.102584746	1	-1
M100	1	950000	248850000	2135	-0.0189	2	0
M100	2	150000	169650000	1553	-0.0188	2	0
M100	2	169750000	173250000	35	-0.6457	1	-1
M100	2	173350000	242050000	668	-0.0094	2	0
M100	3	50000	20950000	205	0.4206	3	1
M100	3	21050000	30850000	95	0.2944	2	0
M100	3	30950000	58750000	274	0.4082	3	1
M100	3	58850000	74550000	157	0.2937	2	0
M100	3	74650000	158650000	789	0.4361	3	1
M100	3	158750000	159450000	7	-0.1401	2	0
M100	3	159550000	198050000	376	0.4667	3	1
M100	4	150000	189950000	1817	-0.014080297	2	0
M100	5	150000	181250000	1704	-0.0538	2	0
M100	6	250000	28650000	273	0.0071	2	0
M100	6	28750000	31850000	29	0.5686	3	1
M100	6	31950000	32650000	8	0.0421	2	0
M100	6	32750000	33450000	8	0.539	3	1
M100	6	33550000	138850000	993	-0.0428	2	0
M100	6	138950000	158850000	195	-0.6602	1	-1
M100	6	158950000	170550000	116	0.036	2	0
M100	7	50000	159250000	1469	-0.015647856	2	0
M100	8	350000	43450000	406	-0.6624	1	-1
M100	8	46950000	47550000	6	0.5506	3	1
M100	8	47650000	72350000	239	-0.6893	1	-1
M100	8	72450000	110350000	369	0.4348	3	1
M100	8	110450000	112450000	21	-0.66	1	-1
M100	8	112550000	117050000	45	0.4515	3	1
M100	8	117150000	119650000	26	0.1913	2	0
M100	8	119750000	125250000	56	0.4368	3	1
M100	8	125350000	136650000	109	0.2344	2	0
M100	8	136750000	145050000	83	0.4683	3	1
M100	9	250000	42350000	374	-0.066	2	0
M100	9	42750000	108750000	396	-0.7277	1	-1
M100	9	108850000	138050000	283	-0.0531	2	0
M100	10	50000	133650000	1247	-0.022824379	2	0
M100	11	250000	134950000	1260	-0.0654	2	0
M100	12	150000	133150000	1255	0.0111	2	0
M100	13	18250000	114150000	929	-0.0203	2	0
M100	14	19750000	106150000	843	-0.0325	2	0
M100	14	106250000	106850000	7	0.6734	3	1
M100	15	17050000	101850000	762	-0.0381	2	0
M100	16	150000	90050000	713	-0.087	2	0
M100	17	150000	20750000	195	-0.062603077	2	0
M100	17	20850000	27050000	19	0.4494	3	1
M100	17	27250000	83150000	532	-0.0246	2	0
M100	18	250000	80250000	720	-0.037216806	2	0
M100	19	350000	15550000	148	-0.0386	2	0
M100	19	15650000	16050000	5	0.5582	3	1
M100	19	16150000	19650000	36	-0.0687	2	0
M100	19	19750000	22450000	19	1.2604	4	2
M100	19	22550000	58550000	298	0.004102349	2	0
M100	20	150000	25850000	253	-0.055	2	0
M100	20	26150000	30950000	16	0.852	4	2
M100	20	31350000	64150000	324	-0.036199691	2	0
M100	21	7950000	10550000	8	0.7161	3	1
M100	21	13250000	46550000	311	-0.0167	2	0
M100	22	10750000	50750000	327	-0.0421	2	0
M100	23	250000	2750000	23	0.31546087	2	0
M100	23	2850000	155950000	1397	-1.107237724	1	-1
M100	24	2850000	26550000	118	-1.1428	1	-1
M103	1	950000	98150000	942	0.0762	2	0
M103	1	98250000	101250000	30	-0.6435	1	-1
M103	1	101350000	248850000	1163	0.108670077	2	0
M103	2	150000	230050000	2141	0.059147595	2	0
M103	2	230150000	230550000	5	0.7854	3	1
M103	2	230650000	242050000	110	0.0035	2	0
M103	3	50000	162950000	1561	0.0341	2	0
M103	3	163050000	163850000	9	0.7022	3	1
M103	3	164050000	198050000	333	0.0572	2	0
M103	4	150000	92850000	865	0.02917422	2	0
M103	4	92950000	94850000	20	-0.8117	1	-1
M103	4	94950000	174850000	782	0.0256	2	0
M103	4	174950000	176350000	15	0.6662	3	1
M103	4	176450000	178850000	25	-0.0551	2	0
M103	4	178950000	179950000	11	0.935	4	2
M103	4	180050000	185050000	51	0.4612	3	1
M103	4	185150000	186850000	17	0.8629	4	2
M103	4	186950000	189950000	31	-0.0415	2	0
M103	5	150000	3850000	35	0.4689	3	1
M103	5	3950000	181250000	1669	0.0081	2	0
M103	6	250000	750000	6	0.4409	3	1
M103	6	850000	29350000	274	0.042	2	0
M103	6	29450000	30550000	11	0.4393	3	1
M103	6	30650000	32050000	13	-0.4479	2	0
M103	6	32150000	33450000	14	0.4894	3	1
M103	6	33550000	170550000	1304	0.032	2	0
M103	7	50000	122850000	1118	0.025744186	2	0
M103	7	122950000	125050000	22	-0.8639	1	-1
M103	7	125150000	159250000	329	0.0142	2	0
M103	8	350000	14850000	127	-0.0883	2	0
M103	8	14950000	16550000	16	-0.7601	1	-1
M103	8	16650000	145050000	1217	0.004680362	2	0
M103	9	250000	19150000	184	-0.029	2	0
M103	9	19350000	21950000	25	-0.7931	1	-1
M103	9	22050000	23950000	20	-2.6716	0	-2
M103	9	24050000	24650000	7	-1.022	1	-1
M103	9	24750000	33950000	88	0.0011	2	0
M103	9	34050000	35050000	11	-0.7316	1	-1
M103	9	35150000	42350000	39	0.113	2	0
M103	9	42750000	108250000	391	-0.8008	1	-1
M103	9	108350000	138050000	288	-0.007	2	0
M103	10	50000	8650000	84	-0.0097	2	0
M103	10	8750000	9850000	11	0.431	3	1
M103	10	9950000	133650000	1152	-0.038626997	2	0
M103	11	250000	85650000	778	-0.0307	2	0
M103	11	85750000	89550000	36	-0.8664	1	-1
M103	11	89650000	98750000	88	-0.0222	2	0
M103	11	98850000	115150000	161	-0.747911801	1	-1
M103	11	115250000	134950000	197	-0.039215736	2	0
M103	12	150000	133150000	1255	-0.0037	2	0
M103	13	18250000	47750000	284	-0.005	2	0
M103	13	47850000	64650000	166	-0.7882	1	-1
M103	13	64750000	74450000	95	-0.0393	2	0
M103	13	74550000	75350000	9	-0.7002	1	-1
M103	13	75450000	87850000	121	-0.0314	2	0
M103	13	87950000	91350000	35	0.4128	3	1
M103	13	91450000	102050000	104	-0.0521	2	0
M103	13	102150000	103450000	14	-0.881	1	-1
M103	13	103550000	104050000	6	-0.1281	2	0
M103	13	104250000	114150000	95	-0.8799	1	-1
M103	14	19750000	106150000	843	-0.0252	2	0
M103	14	106250000	106850000	7	0.7014	3	1
M103	15	17050000	22250000	5	0.8524	4	2
M103	15	22750000	101850000	757	-0.0668	2	0
M103	16	150000	90050000	713	-0.0698	2	0
M103	17	150000	83150000	746	-0.0305	2	0
M103	18	250000	80250000	720	-0.0535	2	0
M103	19	350000	15450000	147	0.0151	2	0
M103	19	15550000	16050000	6	0.5796	3	1
M103	19	16150000	19650000	36	-0.0572	2	0
M103	19	19750000	21350000	16	1.0374	4	2
M103	19	21650000	58550000	301	0.03930897	2	0
M103	20	150000	30350000	264	-0.0756	2	0
M103	20	30450000	30950000	5	0.8072	3	1
M103	20	31350000	44350000	131	-0.037	2	0
M103	20	44450000	51850000	74	-0.8071	1	-1
M103	20	51950000	64150000	119	-0.0787	2	0
M103	21	7950000	10550000	8	0.7727	3	1
M103	21	13250000	46550000	311	-0.071193569	2	0
M103	22	10750000	21950000	46	-0.231632609	2	0
M103	22	22050000	22650000	5	0.6446	3	1
M103	22	22750000	50750000	276	-0.0613	2	0
M103	23	250000	1550000	13	0.2066	2	0
M103	23	1650000	2750000	10	-0.5424	1	-1
M103	23	2850000	3350000	6	-3.4139	0	-2
M103	23	3450000	155950000	1391	-1.074	1	-1
M103	24	2850000	26550000	118	-1.1473	1	-1
M106	1	950000	125150000	1155	-0.027	2	0
M106	1	143550000	145650000	4	-1.3551	1	-1
M106	1	145750000	248850000	976	0.0096	2	0
M106	2	150000	242050000	2256	0.0051	2	0
M106	3	50000	125150000	1193	-0.0163	2	0
M106	3	125250000	198050000	710	0.5606	3	1
M106	4	150000	189950000	1817	0.017351844	2	0
M106	5	150000	181250000	1704	-0.0121	2	0
M106	6	250000	28650000	273	0.0192	2	0
M106	6	28750000	33450000	45	0.5731	3	1
M106	6	33550000	170550000	1304	0.0251	2	0
M106	7	50000	159250000	1469	-0.019237781	2	0
M106	8	350000	145050000	1360	0.0022	2	0
M106	9	250000	20650000	197	-0.0056	2	0
M106	9	20750000	38750000	175	-0.8675	1	-1
M106	9	39050000	138050000	681	-0.0305	2	0
M106	10	50000	133650000	1247	-0.0314	2	0
M106	11	250000	95250000	867	-0.0594	2	0
M106	11	95350000	116750000	212	-0.845113208	1	-1
M106	11	116850000	134950000	181	-0.0559	2	0
M106	12	150000	133150000	1255	-0.00477498	2	0
M106	13	18250000	40750000	216	-0.0101	2	0
M106	13	40950000	114150000	713	-0.8331	1	-1
M106	14	19750000	106150000	843	-0.031437604	2	0
M106	14	106250000	106850000	7	1.0478	4	2
M106	15	17050000	22250000	5	0.788	3	1
M106	15	22750000	41550000	169	-0.0544	2	0
M106	15	41650000	101850000	588	0.453531122	3	1
M106	16	150000	90050000	713	-0.110006872	2	0
M106	17	150000	46050000	391	-0.057584399	2	0
M106	17	46150000	83150000	355	0.4982	3	1
M106	18	250000	80250000	720	-0.010965278	2	0
M106	19	350000	6650000	63	-0.1524	2	0
M106	19	6950000	7250000	4	-0.8993	1	-1
M106	19	7350000	15450000	80	-0.1788	2	0
M106	19	15550000	16050000	6	0.5009	3	1
M106	19	16150000	19650000	36	-0.1645	2	0
M106	19	19750000	22450000	19	1.3744	4	2
M106	19	22550000	58550000	298	-0.0841	2	0
M106	20	150000	28750000	255	-0.0714	2	0
M106	20	29250000	30950000	14	0.6373	3	1
M106	20	31350000	64150000	324	-0.0824	2	0
M106	21	7950000	46550000	319	-0.0115	2	0
M106	22	10750000	21950000	46	-0.1665	2	0
M106	22	22050000	22950000	8	0.8126	3	1
M106	22	23050000	50750000	273	-0.0894	2	0
M106	23	250000	155950000	1420	-0.4433	2	0
M106	24	2850000	26550000	118	-4.8734	0	-2
M108	1	950000	63350000	602	0.0403	2	0
M108	1	63450000	115150000	500	-0.7496	1	-1
M108	1	115250000	248850000	1033	0.1051	2	0
M108	2	150000	242050000	2256	0.0822	2	0
M108	3	50000	198050000	1903	0.061	2	0
M108	4	150000	189950000	1817	0.0658	2	0
M108	5	150000	181250000	1704	0.0589	2	0
M108	6	250000	170550000	1622	0.077522996	2	0
M108	7	50000	159250000	1469	0.043	2	0
M108	8	350000	145050000	1360	0.0432	2	0
M108	9	250000	138050000	1053	-0.7963	1	-1
M108	10	50000	133650000	1247	0.0019	2	0
M108	11	250000	134950000	1260	0.0112	2	0
M108	12	150000	133150000	1255	-0.0051	2	0
M108	13	18250000	114150000	929	-0.7196	1	-1
M108	14	19750000	106850000	850	0.0191	2	0
M108	15	17050000	101850000	762	-0.026576509	2	0
M108	16	150000	90050000	713	-0.0788	2	0
M108	17	150000	83150000	746	-0.0045	2	0
M108	18	250000	80250000	720	-0.0171	2	0
M108	19	350000	19650000	189	-0.0764	2	0
M108	19	19750000	21350000	16	1.0591	4	2
M108	19	21650000	58550000	301	-0.0563	2	0
M108	20	150000	28750000	255	-0.0168	2	0
M108	20	29250000	30950000	14	0.6066	3	1
M108	20	31350000	64150000	324	-0.0127	2	0
M108	21	7950000	46550000	319	-0.0223	2	0
M108	22	10750000	21050000	42	0.3443	2	0
M108	22	21550000	50750000	285	-0.7527	1	-1
M108	23	250000	155950000	1420	-0.9849	1	-1
M108	24	2850000	26550000	118	-3.6616	0	-2
M109	1	950000	248850000	2135	-0.04455096	2	0
M109	2	150000	59550000	582	0.1189	2	0
M109	2	59750000	62350000	26	0.6795	3	1
M109	2	62450000	94950000	255	0.1382	2	0
M109	2	95050000	112650000	153	-0.7488	1	-1
